file,ref,name
./data/work-in-progress/45_8/kasten_blau_45_8_0215.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0219.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_8/kasten_blau_45_8_0220.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_8/kasten_blau_45_8_0222.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0223.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0226.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0228.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0230.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0231.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0233.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0235.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0238.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0239.xml,#,Heiligenkreuz
./data/work-in-progress/45_8/kasten_blau_45_8_0242.xml,#,Brandeis / Brandýs nad Labem
./data/work-in-progress/45_8/kasten_blau_45_8_0244.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0247.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0249.xml,#,Brandeis / Brandýs nad Labem
./data/work-in-progress/45_8/kasten_blau_45_8_0250.xml,#,Brandeis / Brandýs nad Labem
./data/work-in-progress/45_8/kasten_blau_45_8_0252.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0253.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0255.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0257.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0258.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0261.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0263.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0264.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0266.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0267.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0271.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0274.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0277.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0281.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0283.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0285.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0289.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0292.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0294.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0295.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0299.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0302.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0304.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0306.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0307.xml,#,Prag
./data/work-in-progress/45_8/kasten_blau_45_8_0309.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0312.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0313.xml,#,Brandeis / Brandýs nad Labem
./data/work-in-progress/45_8/kasten_blau_45_8_0316.xml,#emt_place_id__23,Grünau
./data/work-in-progress/45_8/kasten_blau_45_8_0317.xml,#,Brandeis / Brandýs nad Labem
./data/work-in-progress/45_8/kasten_blau_45_8_0320.xml,#,Pardubice
./data/work-in-progress/45_8/kasten_blau_45_8_0322.xml,#,Pardubice
./data/work-in-progress/45_8/kasten_blau_45_8_0324.xml,#,Pardubice
./data/work-in-progress/45_8/kasten_blau_45_8_0326.xml,#,Pardubice
./data/work-in-progress/45_8/kasten_blau_45_8_0331.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0332.xml,#,Pardubice
./data/work-in-progress/45_8/kasten_blau_45_8_0333.xml,#emt_place_id__28,Jankau
./data/work-in-progress/45_8/kasten_blau_45_8_0337.xml,#,Burglengenfeld
./data/work-in-progress/45_8/kasten_blau_45_8_0341.xml,#,Budweis / České Budějovice
./data/work-in-progress/45_8/kasten_blau_45_8_0344.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0348.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0352.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0355.xml,#,Steyr
./data/work-in-progress/45_8/kasten_blau_45_8_0357.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0359.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0362.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0365.xml,#,Welz
./data/work-in-progress/45_8/kasten_blau_45_8_0367.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0371.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0373.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0376.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0378.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0380.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0382.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0384.xml,#emt_place_id__39,Neuburg
./data/work-in-progress/45_8/kasten_blau_45_8_0389.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0391.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0392.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0393.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0394.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0395.xml,#,Altötting
./data/work-in-progress/45_8/kasten_blau_45_8_0396.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0398.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_8/kasten_blau_45_8_0401.xml,#,"""im Schiff"""
./data/work-in-progress/45_8/kasten_blau_45_8_0405.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0407.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0411.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0414.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0418.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0420.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0422.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_8/kasten_blau_45_8_0424.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0426.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0427.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0428.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0429.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0432.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0435.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0437.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0440.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0444.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_8/kasten_blau_45_8_0446.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0449.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0453.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0456.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0457.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0460.xml,#,o.O.
./data/work-in-progress/45_8/kasten_blau_45_8_0462.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0464.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0467.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0470.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0474.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0477.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0479.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0481.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0482.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0485.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0489.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0491.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0493.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_8/kasten_blau_45_8_0495.xml,#,Ödenburg / Sopron
./data/work-in-progress/45_9/kasten_blau_45_9_0004.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0007.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0009.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0011.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0014.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0017.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0019.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0022.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0025.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0028.xml,#emt_place_id__39,Neuburg
./data/work-in-progress/45_9/kasten_blau_45_9_0031.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0033.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0036.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0037.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0039.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0040.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0041.xml,#,Ebersdorf
./data/work-in-progress/45_9/kasten_blau_45_9_0042.xml,#,Ebersdorf
./data/work-in-progress/45_9/kasten_blau_45_9_0043.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0045.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0047.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0049.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0053.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0055.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0058.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0061.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0065.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0069.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0071.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0075.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0080.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0083.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0086.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0088.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0090.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0095.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0099.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0101.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0104.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0111.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0116.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0118.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0120.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0124.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0126.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0135.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0139.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0141.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0143.xml,#emt_place_id__31,Laxenburg
./data/work-in-progress/45_9/kasten_blau_45_9_0145.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0148.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0151.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0153.xml,#,Passau
./data/work-in-progress/45_9/kasten_blau_45_9_0155.xml,#,Passau
./data/work-in-progress/45_9/kasten_blau_45_9_0161.xml,#,Passau
./data/work-in-progress/45_9/kasten_blau_45_9_0165.xml,#,Passau
./data/work-in-progress/45_9/kasten_blau_45_9_0168.xml,#,Passau
./data/work-in-progress/45_9/kasten_blau_45_9_0171.xml,#,Passau
./data/work-in-progress/45_9/kasten_blau_45_9_0175.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0179.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0183.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0184.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0186.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0187.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0190.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0193.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0196.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0200.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0201.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0205.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0209.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0212.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0214.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0219.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0221.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0222.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0224.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0227.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0231.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0234.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0236.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0240.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0242.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0243.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0246.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0249.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0252.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0253.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0256.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0259.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0263.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0265.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0270.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0271.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0274.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0275.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0278.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0282.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0285.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0286.xml,#,Traunsee
./data/work-in-progress/45_9/kasten_blau_45_9_0287.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0291.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0293.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0295.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0298.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0301.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0304.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0308.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0312.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0313.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0315.xml,#emt_place_id__32,Linz
./data/work-in-progress/45_9/kasten_blau_45_9_0318.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0320.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0323.xml,#emt_place_id__39,Neuburg
./data/work-in-progress/45_9/kasten_blau_45_9_0326.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0332.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0334.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0337.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0340.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0343.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0345.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0347.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0349.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0350.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0352.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0353.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0354.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0358.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0360.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0363.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0366.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0367.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0371.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0372.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0374.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0375.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0379.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0382.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0388.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0389.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0391.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0394.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0400.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0402.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0404.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0405.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0410.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0413.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0415.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0416.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0419.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0421.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0423.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_9/kasten_blau_45_9_0426.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_9/kasten_blau_45_9_0429.xml,#emt_place_id__63,Wiener Neustadt
./data/work-in-progress/45_9/kasten_blau_45_9_0433.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0437.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0439.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0441.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0443.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0444.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0448.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0450.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0454.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0457.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0459.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0461.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0464.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0466.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0470.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0474.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0476.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0479.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0482.xml,#emt_place_id__63,
./data/work-in-progress/45_9/kasten_blau_45_9_0483.xml,#,o.O.
./data/work-in-progress/45_9/kasten_blau_45_9_0485.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0486.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0489.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0493.xml,#emt_place_id__63,Wien
./data/work-in-progress/45_9/kasten_blau_45_9_0495.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0001.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0005.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0012.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0015.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0021.xml,#emt_place_id__13,Düsseldorf
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0030.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0033.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0036.xml,#,Favorita
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0039.xml,#,Favorita
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0041.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0044.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0046.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0049.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0051.xml,#emt_place_id__63,Wien
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0057.xml,#emt_place_id__13,Düsseldorf
./data/work-in-progress/Korrespondenzakten/korrespondenzakten_1147_0060.xml,#,Favorita
